id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
640983626911638332,Rental unit in Cambridge · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,East Cambridge,42.36624,-71.084097,Entire home/apt,209,32,0,,,162,270,0,
641644631734165556,Rental unit in Cambridge · 1 bedroom · 1 bed · 0 shared baths,297860058,Ferran,,Wellington-Harrington,42.36767583254747,-71.09094796344847,Private room,69,91,0,,,14,361,0,
641647629039655738,Rental unit in Cambridge · 1 bedroom · 1 bed · 0 shared baths,297860058,Ferran,,Wellington-Harrington,42.36786959518663,-71.09314099510037,Private room,68,91,0,,,14,361,0,
644973807099512033,Hotel in Cambridge · ★4.09 · 1 bedroom · 3 beds · 1 private bath,162885740,Hong,,North Cambridge,42.3933,-71.12622,Private room,99,1,34,2023-09-24,1.84,25,121,14,
645067492765632058,Hotel in Cambridge · ★4.66 · 1 bedroom · 1 bed · 1 private bath,162885740,Hong,,North Cambridge,42.3933,-71.12622,Private room,80,7,71,2023-12-13,3.76,25,147,42,
645110732217950767,Hotel in Cambridge · ★4.73 · 1 bedroom · 1 bed · 1 private bath,162885740,Hong,,North Cambridge,42.3933,-71.12622,Private room,88,1,66,2023-12-17,3.57,25,174,42,
645742715233822302,Hotel in Cambridge · ★4.33 · 1 bedroom · 1 bed · 1 private bath,162885740,Hong,,North Cambridge,42.3933,-71.12622,Private room,80,7,3,2022-12-09,0.17,25,185,0,
645742814603841035,Hotel in Cambridge · ★4.64 · 1 bedroom · 1 bed · 1 private bath,162885740,Hong,,North Cambridge,42.3933,-71.12622,Private room,80,14,11,2023-03-19,0.60,25,175,3,
649173566706759939,Rental unit in Cambridge · 1 bedroom · 1 bed · 0 shared baths,297860058,Ferran,,Wellington-Harrington,42.36953837863257,-71.09235583199606,Private room,72,91,0,,,14,362,0,
649676414124309805,Rental unit in Cambridge · 3 bedrooms · 3 beds · 1 bath,107434423,Blueground,,West Cambridge,42.3800973,-71.1294011,Entire home/apt,566,32,0,,,162,0,0,
650652479130903421,Rental unit in Cambridge · 1 bedroom · 1 bed · 1 bath,22541573,Furnished Quarters,,East Cambridge,42.36469764885038,-71.08363328694749,Entire home/apt,175,30,0,,,15,186,0,
651424766435626418,Home in Cambridge · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,7848820,Kris,,Mid-Cambridge,42.37189,-71.09994,Private room,146,29,5,2023-11-18,0.28,15,365,2,STR-148098
651445047185993579,Home in Cambridge · 1 bedroom · 1 bed · 1 private bath,7848820,Kris,,The Port,42.37054,-71.10011,Private room,190,29,2,2023-11-08,0.21,15,365,2,STR-148098
653139523482922623,Townhouse in Cambridge · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,95634275,Sophia,,North Cambridge,42.39049,-71.12255,Private room,98,20,3,2023-06-01,0.21,5,110,2,
655992035839044390,Bed and breakfast in Cambridge · ★4.82 · 3 bedrooms · 4 beds · 3 baths,372512203,Kc,,North Cambridge,42.39595,-71.12825,Private room,425,1,32,2023-11-12,1.94,1,0,24,
657970331195341983,Rental unit in Cambridge · ★4.19 · 1 bedroom · 3 beds · 1 shared bath,15154687,Taskin,,Wellington-Harrington,42.37186164964546,-71.09197832172467,Private room,57,1,25,2023-12-26,1.38,18,0,24,
658827445719256758,Rental unit in Cambridge · ★4.66 · 1 bedroom · 2 beds · 3 shared baths,401242783,Aleyna,,Neighborhood Nine,42.38876,-71.12355,Private room,50,30,29,2023-08-16,1.79,3,249,10,
659222438058852708,Condo in Cambridge · Studio · 2 beds · 1 bath,7918311,Dina,,North Cambridge,42.39881,-71.13077,Entire home/apt,180,91,0,,,2,364,0,
659315566821319546,Guest suite in Cambridge · ★5.0 · 1 bedroom · 2 beds · 1 private bath,7848820,Kris,,Mid-Cambridge,42.36968,-71.10164,Private room,206,29,9,2023-11-05,0.59,15,365,7,STR-148098
660849470644792044,Condo in Cambridge · 2 bedrooms · 3 beds · 1.5 baths,21976411,Emil,,Mid-Cambridge,42.37175,-71.10753,Entire home/apt,245,10,1,2023-01-14,0.09,1,19,1,
661308052556559845,Rental unit in Cambridge · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Cambridgeport,42.3566191,-71.1062769,Entire home/apt,201,32,0,,,162,205,0,
663029895273198101,Rental unit in Cambridge · ★4.64 · 2 bedrooms · 3 beds · 2 baths,163848078,Adam,,East Cambridge,42.36913,-71.07421,Entire home/apt,299,5,21,2023-11-28,1.40,14,0,19,
665964236829666436,Condo in Cambridge · ★New · 2 bedrooms · 2 beds · 1.5 baths,121048551,Kirsten,,East Cambridge,42.370203638831185,-71.0832352069226,Entire home/apt,186,6,0,,,1,60,0,C0460200491
666082953258423421,Rental unit in Cambridge · 5 bedrooms · 5 beds · 2 baths,43450256,Steve,,Wellington-Harrington,42.37341,-71.09137,Entire home/apt,261,30,0,,,52,213,0,
666595629666506592,Rental unit in Cambridge · 3 bedrooms · 4 beds · 2 baths,43450256,Steve,,East Cambridge,42.37163,-71.08505,Entire home/apt,23,15,0,,,52,177,0,
667282957987085655,Home in Cambridge · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,7848820,Kris,,Mid-Cambridge,42.37185,-71.10188,Private room,139,29,5,2023-10-29,0.33,15,365,2,STR-148098
667357351326302474,Home in Cambridge · 2 bedrooms · 2 beds · 1 bath,468539024,Cassandra,,Cambridgeport,42.36347,-71.10646,Entire home/apt,137,30,2,2023-05-04,0.14,1,323,1,
667977945758847935,Rental unit in Cambridge · ★4.42 · 1 bedroom · 1 bed · 1 shared bath,19788941,Jean Manuel,,The Port,42.36482,-71.09201,Private room,159,2,12,2023-11-13,0.69,6,345,8,
668526108477951887,Rental unit in Cambridge · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,,East Cambridge,42.370595,-71.074224,Entire home/apt,189,32,0,,,162,349,0,
668860983951114949,Townhouse in Cambridge · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,232009663,Annie,,Neighborhood Nine,42.38859,-71.12216,Private room,110,29,6,2023-07-30,0.46,4,234,5,
669427669548426081,Rental unit in Cambridge · ★4.50 · 2 bedrooms · 2 beds · 1 bath,373675137,Liya,,Agassiz,42.3818,-71.1189,Entire home/apt,107,29,8,2023-12-01,1.12,43,233,8,
670102273378610172,Rental unit in Somerville · 2 bedrooms · 1 bed · 2 baths,50314416,Julie,,Agassiz,42.3784,-71.10773,Entire home/apt,,10,1,2022-08-29,0.06,1,0,0,
671430262208782555,Rental unit in Cambridge · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,East Cambridge,42.36487379999999,-71.0830428,Entire home/apt,295,32,0,,,162,278,0,
671430717190848087,Rental unit in Cambridge · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,East Cambridge,42.36487379999999,-71.0830428,Entire home/apt,,32,0,,,162,0,0,
671829126139313941,Rental unit in Cambridge · ★4.91 · 1 bedroom · 1 bed · 1 bath,20483330,Julia,,Agassiz,42.38556,-71.11722,Entire home/apt,,3,47,2023-11-25,2.80,1,0,29,STR-185850
673180941199117248,Rental unit in Cambridge · 2 bedrooms · 2 beds · 1 bath,9793577,Catalina,,Neighborhood Nine,42.38864,-71.12545,Entire home/apt,173,30,2,2022-07-30,0.12,6,112,0,C0199220491
674344800982633942,Rental unit in Cambridge · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,East Cambridge,42.36487379999999,-71.0830428,Entire home/apt,190,32,0,,,162,325,0,
674349526136202834,Rental unit in Cambridge · 3 bedrooms · 3 beds · 2 baths,107434423,Blueground,,Wellington-Harrington,42.37054189999999,-71.0899719,Entire home/apt,343,32,0,,,162,218,0,
676052104641131284,Home in Cambridge · 6 bedrooms · 8 beds · 2 baths,373675137,Liya,,Agassiz,42.38163,-71.11903,Entire home/apt,200,29,2,2023-05-31,0.18,43,171,2,
676765815286952916,Home in Cambridge · 4 bedrooms · 4 beds · 1 bath,38551452,Xiaoguang,,East Cambridge,42.36832,-71.08418,Entire home/apt,1013,7,2,2023-11-27,0.17,4,153,2,STR183734
676765881321183870,Home in Cambridge · ★5.0 · 1 bedroom · 1 bed · 1 private bath,38551452,Xiaoguang,,East Cambridge,42.36834,-71.08452,Private room,,3,9,2023-11-13,0.52,4,0,3,STR183734
677407879711343231,Condo in Cambridge · ★4.94 · 2 bedrooms · 2 beds · 1 bath,33452055,Brooks,,Neighborhood Nine,42.3878205,-71.1296732,Entire home/apt,206,4,31,2023-12-26,1.80,1,177,23,str-171078
679063936420263549,Home in Cambridge · ★4.29 · 1 bedroom · 1 bed · 2 shared baths,15154687,Taskin,,Riverside,42.36374,-71.11294,Private room,64,1,84,2023-12-24,4.95,18,354,61,
681479507181716937,Rental unit in Cambridge · ★4.74 · 1 bedroom · 1 bed · 1 bath,7883494,Annique,,Riverside,42.3655853,-71.1080174,Entire home/apt,87,2,96,2023-12-26,5.68,2,316,64,Str68711
681841365628089501,Home in Cambridge · ★5.0 · 6 bedrooms · 6 beds · 2 baths,373675137,Liya,,Agassiz,42.38145,-71.11735,Entire home/apt,220,29,4,2023-04-29,0.32,43,202,3,
682555717621270345,Home in Cambridge · ★4.34 · 1 bedroom · 1 bed · 2 shared baths,15154687,Taskin,,Riverside,42.36394,-71.11337,Private room,64,1,87,2023-12-25,5.09,18,345,59,
682669003152934512,Hotel in Cambridge · ★4.75 · 1 bedroom · 1 bed · 1 private bath,162885740,Hong,,North Cambridge,42.3924,-71.12655,Private room,80,7,12,2023-10-22,0.71,25,102,7,
682742536989144884,Rental unit in Cambridge · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,373675137,Liya,,Agassiz,42.38105,-71.1171,Private room,48,29,4,2023-11-22,0.28,43,239,3,
682754796766681556,Rental unit in Cambridge · ★5.0 · 1 bedroom · 2 beds · 1 private bath,373675137,Liya,,Agassiz,42.37988,-71.11924,Private room,49,29,4,2023-12-22,0.27,43,239,3,
682768307476669682,Rental unit in Cambridge · 1 bedroom · 2 beds · 1 private bath,373675137,Liya,,Agassiz,42.38195,-71.11794,Private room,46,29,2,2023-08-09,0.21,43,239,2,
682783010965089462,Hotel in Cambridge · ★4.75 · 1 bedroom · 1 bed · 1 private bath,162885740,Hong,,North Cambridge,42.39441,-71.12527,Private room,80,7,12,2023-12-01,0.70,25,78,4,
682808903822728338,Rental unit in Cambridge · 1 bedroom · 1 bed · 1 bath,472424104,Deniz,,North Cambridge,42.39922,-71.15085,Entire home/apt,125,91,0,,,1,90,0,
683482042351608986,Rental unit in Cambridge · ★4.50 · 1 bedroom · 2 beds · 1 shared bath,373675137,Liya,,Agassiz,42.38166,-71.11932,Private room,47,29,4,2023-11-30,0.29,43,239,3,
683512299591673028,Rental unit in Cambridge · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,373675137,Liya,,Agassiz,42.38175,-71.11745,Private room,63,29,6,2023-11-14,0.41,43,153,5,
683527896872706362,Rental unit in Cambridge · ★4.86 · 1 bedroom · 2 beds · 1 shared bath,373675137,Liya,,Agassiz,42.3802,-71.11924,Private room,48,29,7,2023-12-15,1.10,43,233,7,
686256404068945147,Home in Cambridge · ★5.0 · 1 bedroom · 1 bed · 1 private bath,38551452,Xiaoguang,,East Cambridge,42.37067,-71.08417,Private room,125,3,27,2023-12-07,1.64,4,68,10,C0378200491
686658613699870080,Rental unit in Cambridge · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,East Cambridge,42.36487379999999,-71.0830428,Entire home/apt,204,32,0,,,162,316,0,
688362184123725480,Townhouse in Cambridge · 1 bedroom · 1 bed · 1 shared bath,95634275,Sophia,,Neighborhood Nine,42.38847,-71.1212,Private room,75,29,1,2023-09-14,0.29,5,364,1,
688547358001283055,Home in Cambridge · ★5.0 · 5 bedrooms · 5 beds · 5.5 baths,310056305,Marie Diane,,Neighborhood Nine,42.38521326145782,-71.12834316560668,Entire home/apt,1331,4,27,2023-11-26,1.91,1,82,20,
691243043032050350,Rental unit in Cambridge · ★4.86 · 1 bedroom · 1 bed · 1 bath,7883494,Annique,,Riverside,42.36449,-71.10732,Entire home/apt,171,3,29,2023-11-20,2.20,2,338,28,Str-68711
693373920101401063,Guest suite in Cambridge · ★4.84 · 3 bedrooms · 5 beds · 2 baths,474968930,Jessica,,Wellington-Harrington,42.36928,-71.09042,Entire home/apt,204,2,74,2023-12-10,4.56,1,293,52,STR- 119565
694786663776382244,Rental unit in Cambridge · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Mid-Cambridge,42.3690974,-71.1088066,Entire home/apt,105,32,0,,,162,365,0,
696179838755334797,Rental unit in Cambridge · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Cambridgeport,42.3649409,-71.103909,Entire home/apt,137,32,2,2023-05-18,0.14,162,344,1,
696180196311980935,Rental unit in Cambridge · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Cambridgeport,42.3649409,-71.103909,Entire home/apt,161,32,0,,,162,305,0,
698374938717909586,Townhouse in Cambridge · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,95634275,Sophia,,North Cambridge,42.39076,-71.12091,Private room,64,29,3,2023-12-09,0.22,5,180,2,
698549204215166679,Rental unit in Cambridge · 1 bedroom · 1 bed · 1 shared bath,44939469,Jennifer,,Cambridgeport,42.3581,-71.11212,Private room,44,90,2,2023-11-30,0.43,4,297,2,
699096142291925099,Rental unit in Cambridge · ★4.47 · 1 bedroom · 2 beds · 1 bath,16241860,Isabel,,Mid-Cambridge,42.3704322,-71.1013574,Entire home/apt,99,1,79,2023-12-18,4.84,11,283,62,C0360560491
699171017113164995,Townhouse in Cambridge · 1 bedroom · 1 bed · 1 shared bath,232009663,Annie,,North Cambridge,42.38994,-71.12245,Private room,95,29,2,2023-05-06,0.22,4,209,2,
699176884651828876,Townhouse in Cambridge · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,232009663,Annie,,North Cambridge,42.38994,-71.12248,Private room,63,29,12,2023-10-03,0.85,4,313,10,
699967706389413313,Boutique hotel in Cambridge · ★4.50 · 1 bedroom · 1 bed · 1 private bath,814298,Thatch,,Neighborhood Nine,42.38533,-71.11997,Private room,116,2,4,2023-08-04,0.25,20,54,2,C0351410491
699989691268441355,Home in Cambridge · ★5.0 · 1 bedroom · 1 bed · 1 bath,814298,Thatch,,Neighborhood Nine,42.3850859751153,-71.11939018197646,Entire home/apt,111,1,7,2023-09-24,0.95,20,25,7,C0351410491
700542073358234008,Rental unit in Cambridge · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,,Cambridge Highlands,42.39122950000001,-71.14578879999999,Entire home/apt,237,32,0,,,162,115,0,
702720625189097750,Townhouse in Cambridge · 1 bedroom · 1 bed · 1 shared bath,95634275,Sophia,,Neighborhood Nine,42.38859,-71.12209,Private room,131,29,0,,,5,204,0,
704062771058107037,Rental unit in Cambridge · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,East Cambridge,42.3698228,-71.0731297,Entire home/apt,181,32,0,,,162,311,0,
705252782649566450,Hotel in Cambridge · ★4.67 · 1 bedroom · 1 bed · 1 private bath,162885740,Hong,,North Cambridge,42.39329559999999,-71.1262153,Private room,80,7,3,2023-10-14,0.24,25,42,2,C0014490491
708150776697540002,Townhouse in Cambridge · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,95634275,Sophia,,North Cambridge,42.39055,-71.12244,Private room,115,29,6,2023-05-20,0.45,5,245,4,
710698256179185340,Rental unit in Cambridge · ★4.67 · 1 bedroom · 3 beds · 1 bath,16241860,Isabel,,Mid-Cambridge,42.37123,-71.1005,Entire home/apt,140,1,73,2023-12-26,4.65,11,313,55,
719840927147099149,Townhouse in Cambridge · ★4.0 · 1 bedroom · 1 bed · 1 private bath,50925581,Dev,,Cambridgeport,42.35621,-71.10657,Private room,70,30,3,2023-08-19,0.40,4,0,3,C0388830491
719840980787207518,Townhouse in Cambridge · 3 bedrooms · 3 beds · 2.5 baths,50925581,Dev,,Cambridgeport,42.35666,-71.10835,Entire home/apt,300,30,1,2022-11-09,0.07,4,32,0,C0388830491
720761408316272480,Rental unit in Cambridge · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Cambridge Highlands,42.39122950000001,-71.14578879999999,Entire home/apt,132,32,0,,,162,329,0,
725075746005677878,Rental unit in Cambridge · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Cambridgeport,42.3649409,-71.103909,Entire home/apt,,32,0,,,162,0,0,
725076046800519018,Rental unit in Cambridge · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Cambridgeport,42.3649409,-71.103909,Entire home/apt,,32,0,,,162,0,0,
725076328535910225,Rental unit in Cambridge · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Cambridgeport,42.3649409,-71.103909,Entire home/apt,256,32,0,,,162,227,0,
726681327394356140,Rental unit in Cambridge · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,,Cambridgeport,42.3649409,-71.103909,Entire home/apt,322,32,0,,,162,289,0,
727396532761443035,Rental unit in Cambridge · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Cambridgeport,42.3649409,-71.103909,Entire home/apt,104,32,0,,,162,365,0,
727396830281125215,Rental unit in Cambridge · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Cambridgeport,42.3649409,-71.103909,Entire home/apt,180,32,0,,,162,261,0,
728505271218911191,Hotel in Cambridge · ★4.78 · 1 bedroom · 1 bed · 1 private bath,162885740,Hong,,North Cambridge,42.39367,-71.12739,Private room,80,7,18,2023-09-30,1.25,25,185,14,C0014490491
728859657019705842,Rental unit in Cambridge · ★4.86 · 1 bedroom · 1 bed · 1 bath,9793577,Catalina,,Riverside,42.37103,-71.11572,Entire home/apt,158,11,7,2023-08-27,0.64,6,122,7,C0199260491
729595939978103586,Home in Cambridge · 1 bedroom · 1 bed · 3 shared baths,229497500,Yudong,,East Cambridge,42.37057,-71.08303,Private room,43,30,1,2023-09-30,0.34,23,269,1,
730278013572627612,Rental unit in Cambridge · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,North Cambridge,42.3983825,-71.133804,Entire home/apt,169,32,0,,,162,328,0,
730278389522045849,Rental unit in Cambridge · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,,North Cambridge,42.3983825,-71.133804,Entire home/apt,128,32,1,2023-04-04,0.11,162,365,1,
730342004988112602,casa particular in Cambridge · ★4.81 · 1 bedroom · 2 beds · 1 private bath,16241860,Isabel,,Mid-Cambridge,42.37127,-71.10048,Private room,99,1,94,2023-12-26,6.34,11,269,80,
730396074960649910,Condo in Cambridge · 1 bedroom · 1 bed · 1.5 baths,24251376,Sam,,Mid-Cambridge,42.37363185491317,-71.10548079297217,Private room,140,60,0,,,1,108,0,C0391100491
730995847980616689,Home in Cambridge · ★3.33 · 1 bedroom · 1 bed · 3 shared baths,229497500,Yudong,,East Cambridge,42.37045,-71.08344,Private room,40,30,3,2023-12-20,0.37,23,365,3,
731011162856844843,Home in Cambridge · ★4.75 · 1 bedroom · 1 bed · 3 shared baths,229497500,Yudong,,East Cambridge,42.36862,-71.08367,Private room,46,30,4,2023-05-02,0.33,23,220,3,
732052216563061060,Rental unit in Cambridge · 2 bedrooms · 2 beds · 1 bath,35980417,Carolina,,Neighborhood Nine,42.38077,-71.12036,Entire home/apt,120,230,0,,,1,328,0,
733461727129277674,Rental unit in Cambridge · 2 bedrooms · 2 beds · 1 bath,113459116,James,,Riverside,42.36554,-71.10942,Entire home/apt,228,30,0,,,1,361,0,1-340-282-304
734335475569293078,Home in Cambridge · ★4.75 · 1 bedroom · 1 bed · 3 shared baths,229497500,Yudong,,East Cambridge,42.36849,-71.0837,Private room,43,30,4,2023-12-12,0.31,23,87,3,
734538649978163105,Rental unit in Cambridge · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,East Cambridge,42.3698228,-71.0731297,Entire home/apt,,32,0,,,162,0,0,
737660416545632684,casa particular in Cambridge · ★4.77 · 1 bedroom · 1 bed · 1 private bath,16241860,Isabel,,The Port,42.3695,-71.10057,Private room,83,1,82,2023-12-15,5.62,11,286,70,C0360560491
738938199129215325,Condo in Cambridge · ★4.80 · 1 bedroom · 3 beds · 2 baths,5451595,Bob,,Cambridgeport,42.36023,-71.1065,Entire home/apt,185,1,55,2023-12-10,3.83,1,274,50,
739965948118416572,Rental unit in Cambridge · ★4.81 · 1 bedroom · 2 beds · 1.5 shared baths,477156485,Juliana,,Wellington-Harrington,42.37336,-71.09974,Private room,55,1,15,2023-12-19,1.10,6,0,14,
739986372349050050,Rental unit in Cambridge · ★4.60 · 1 bedroom · 1 bed · 1.5 shared baths,477156485,Juliana,,Mid-Cambridge,42.37287,-71.10135,Private room,55,1,10,2023-12-22,2.27,6,86,10,
739993160391510614,Rental unit in Cambridge · ★4.72 · 1 bedroom · 2 beds · 1.5 shared baths,477156485,Juliana,,Mid-Cambridge,42.37272,-71.10028,Private room,55,1,55,2023-12-10,4.01,6,0,44,
740384339821389582,Rental unit in Cambridge · 1 bedroom · 1 bed · 0 shared baths,297860058,Ferran,,Wellington-Harrington,42.36799,-71.09115,Private room,72,91,0,,,14,362,0,
740631958938643314,Rental unit in Cambridge · 2 bedrooms · 3 beds · 1 bath,43450256,Steve,,Mid-Cambridge,42.37171,-71.11152,Entire home/apt,500,1,0,,,52,245,0,
745364942743469789,Rental unit in Cambridge · 3 bedrooms · 3 beds · 2.5 baths,107434423,Blueground,,Cambridgeport,42.3618684,-71.104164,Entire home/apt,250,32,0,,,162,329,0,
